scenario,level,agent,seed,sample,total_return,sharpe,max_drawdown,execution_fill_rate,total_slippage_cost
calm,E2_spread_20bps,random,6,0,0.06054404595908136,13.809885519869232,-0.004293569492572535,0.9130434782608695,1161.8549223479363
calm,E2_spread_20bps,random,7,0,0.03187001396440459,8.040498019814898,-0.007410460762921178,0.8571428571428571,1092.5861425786345
calm,E2_spread_20bps,random,8,0,0.044470707728619496,9.879851106396199,-0.0020943495774259357,0.8636363636363636,1073.085247918026
calm,E2_spread_20bps,random,9,0,0.07120835417176052,14.172923020556416,-0.0019291594205343987,0.9130434782608695,1289.2413064692423
calm,E2_spread_20bps,random,10,0,0.0694973419288456,11.291315326046428,-0.010662144924023065,0.9090909090909091,1305.5283779196252
calm,E2_spread_20bps,poe:gpt-5.5,1,0,0.07107199168250444,14.504055194470231,-0.0032098134900300224,0.8695652173913043,975.8059699073723
calm,E2_spread_20bps,poe:gpt-5.5,2,0,0.0810248495707353,15.19181746611171,-0.001935891419593272,0.8695652173913043,977.9066705353636
calm,E2_spread_20bps,poe:gpt-5.5,3,0,0.06015648204297097,10.657293222080693,-0.003349395345380368,0.782608695652174,1373.5643813800395
calm,E2_spread_20bps,poe:gpt-5.5,4,0,0.07291686838854128,15.828113588996311,-0.0038054598939681883,0.8695652173913043,1340.9819024213934
calm,E2_spread_20bps,poe:gpt-5.5,5,0,0.07962706986893386,19.991143323898974,-0.0010482951587190703,0.9047619047619048,974.9505142694808
calm,E2_spread_20bps,poe:gpt-5.5,6,0,0.0787290822495863,12.15462279445221,-0.005092366453809394,0.8260869565217391,1259.7737589267224
calm,E2_spread_20bps,poe:gpt-5.5,7,0,0.0614727537379649,21.098973924848096,-0.0015408892271947527,0.9,1003.0837645056116
calm,E2_spread_20bps,poe:gpt-5.5,8,0,0.059726666849329035,11.794810619176456,-0.002270950637212499,0.8260869565217391,1022.5080100269956
calm,E2_spread_20bps,poe:gpt-5.5,9,0,0.06438649138832231,10.763826983955541,-0.009403404356717382,0.8571428571428571,1020.102250239861
calm,E2_spread_20bps,poe:gpt-5.5,10,0,0.09199095865943185,14.109933437568735,-0.01029318269408297,0.8571428571428571,1216.4518654577375
calm,E2_latency_3,buy-and-hold,1,0,0.07432611246311449,12.25261878502239,-0.004350314877730299,0.5,409.9783251231135
calm,E2_latency_3,buy-and-hold,2,0,0.062451638142667854,14.428574948019717,-0.0023186631378029343,0.5,409.83018758310766
calm,E2_latency_3,buy-and-hold,3,0,0.05056921135497272,9.317293803915785,-0.0030752270365049794,0.5833333333333334,445.77941639436744
calm,E2_latency_3,buy-and-hold,4,0,0.07106728550036645,12.861785948672004,-0.0038660915256275574,0.5,308.700595100941
calm,E2_latency_3,buy-and-hold,5,0,0.06812473638358907,19.189656942792244,-0.0016684108330149439,0.5,409.36353475239184
calm,E2_latency_3,buy-and-hold,6,0,0.10938409231377122,16.84549391244258,-0.001136755185997207,0.5,407.7692762784027
calm,E2_latency_3,buy-and-hold,7,0,0.07685226040919657,16.059294180272754,-0.0013576410597351263,0.4583333333333333,297.1506203222254
calm,E2_latency_3,buy-and-hold,8,0,0.04307700144340365,13.216370840397726,-0.001762127739206809,0.5,354.2610720927847
calm,E2_latency_3,buy-and-hold,9,0,0.08504878670997562,15.105723546765583,-0.0013049126817221701,0.5416666666666666,354.26919994598205
calm,E2_latency_3,buy-and-hold,10,0,0.10092962938879846,20.647242992571616,-0.001474933513769372,0.5,364.4939907750603
calm,E2_latency_3,signal-weighted,1,0,0.013060657574567314,9.725066352785593,-0.0006459147493363959,0.3076923076923077,188.2977580599044
calm,E2_latency_3,signal-weighted,2,0,0.002410794094518831,4.541756112361415,-0.00011566991348344047,0.4,51.21642600128949
calm,E2_latency_3,signal-weighted,3,0,0.026041013611406205,6.504663751376227,-0.0015595111725800193,0.29411764705882354,294.34518988261993
calm,E2_latency_3,signal-weighted,4,0,0.03268026485504483,9.083993691151571,-0.0014797565764906873,0.29411764705882354,268.04144169960756
calm,E2_latency_3,signal-weighted,5,0,0.0011365869269497342,3.6255081905560425,-0.0003031318612776168,0.4,60.277257438326885
calm,E2_latency_3,signal-weighted,6,0,0.041191383211992116,10.387158777255369,-0.0005520380228452026,0.29411764705882354,312.1546430575334
calm,E2_latency_3,signal-weighted,7,0,0.0014803643221876772,3.968091003534008,-0.0002604203884900569,0.4,64.4904031131565
calm,E2_latency_3,signal-weighted,8,0,0.014471125731748247,10.99694838382185,-0.0003936845082943563,0.3076923076923077,122.48052627663725
calm,E2_latency_3,signal-weighted,9,0,0.01937333328919766,10.24938019631204,-0.0005747729753222686,0.3076923076923077,145.20579827891115
calm,E2_latency_3,signal-weighted,10,0,0.025247982605546282,9.913476856331688,-0.0014345304168368322,0.3076923076923077,310.4781884332922
calm,E2_latency_3,naive-momentum,1,0,0.0752670536194262,14.842311358078698,-0.0008522744493116852,0.5,296.7033366122904
calm,E2_latency_3,naive-momentum,2,0,0.05924338570484866,12.815000498108464,-0.0018528528710340941,0.5,400.51169717923864
calm,E2_latency_3,naive-momentum,3,0,0.058839568087630134,9.933810702951922,-0.002841373145665238,0.5,330.303557557173
calm,E2_latency_3,naive-momentum,4,0,0.08169789033799724,11.581051882405328,-0.0005803359735339075,0.5714285714285714,597.6242579152952
calm,E2_latency_3,naive-momentum,5,0,0.06105577505953863,11.404214417752097,-0.0010631846945544643,0.5,572.4870654270587
calm,E2_latency_3,naive-momentum,6,0,0.1080591166463174,15.462615302780257,-0.001602736637347002,0.5454545454545454,402.58095904614305
calm,E2_latency_3,naive-momentum,7,0,0.09335036160894239,14.091377478042327,-0.0005562193174991625,0.5555555555555556,695.321603605951
calm,E2_latency_3,naive-momentum,8,0,0.06234247500073664,15.570960475783796,-0.0003936845082943563,0.55,646.9344525916913
calm,E2_latency_3,naive-momentum,9,0,0.09860295913493644,14.864845680049864,-0.0005747729753222686,0.5238095238095238,473.70331599226085
calm,E2_latency_3,naive-momentum,10,0,0.10134751753953797,16.283307007342426,-0.002116672807002895,0.5,527.9907362687456
calm,E2_latency_3,mean-reversion,1,0,0.0,0.0,0.0,0.0,0.0
calm,E2_latency_3,mean-reversion,2,0,0.0,0.0,0.0,0.0,0.0
calm,E2_latency_3,mean-reversion,3,0,0.0,0.0,0.0,0.0,0.0
calm,E2_latency_3,mean-reversion,4,0,0.01058408040213199,4.4554833711383,-0.0031093584118127016,0.4,144.6048768048754
calm,E2_latency_3,mean-reversion,5,0,0.03676627855427772,10.412095956875431,-0.0006242997197074551,0.5714285714285714,333.6973874136638
calm,E2_latency_3,mean-reversion,6,0,0.0,0.0,0.0,0.0,0.0
calm,E2_latency_3,mean-reversion,7,0,0.028341223135228688,7.21049096719814,-0.00717254999798056,0.5555555555555556,409.93909533412096
calm,E2_latency_3,mean-reversion,8,0,0.018074139954058044,8.922925147514272,-0.002009238684489434,0.5714285714285714,224.10805794874153
calm,E2_latency_3,mean-reversion,9,0,0.018899556961084363,8.482561721173052,-0.000765218750978347,0.6,173.81208308786253
calm,E2_latency_3,mean-reversion,10,0,0.0,0.0,0.0,0.0,0.0
calm,E2_latency_3,risk-parity,1,0,0.0705944844016142,13.589824448441396,-0.004506817591572232,0.5,365.1722680667152
calm,E2_latency_3,risk-parity,2,0,0.06303590979331952,15.668874467328722,-0.0023186631378029343,0.5,491.2203281859836
calm,E2_latency_3,risk-parity,3,0,0.04958551656532739,8.479111188773441,-0.0029087193866050853,0.5416666666666666,470.3900198356575
calm,E2_latency_3,risk-parity,4,0,0.07787428308006028,14.307514687354113,-0.0009687601467698315,0.5,364.2368001317428
calm,E2_latency_3,risk-parity,5,0,0.07344488426172635,18.182523634767627,-0.0016684108330149439,0.5,399.7707275138184
calm,E2_latency_3,risk-parity,6,0,0.10748270186680409,18.10846619410535,-0.001136755185997207,0.5,367.1160689528618
calm,E2_latency_3,risk-parity,7,0,0.06285055241463988,12.01928928436767,-0.0013576410597351263,0.5,456.22461913873946
calm,E2_latency_3,risk-parity,8,0,0.05183713102377463,16.004881840329443,-0.001762127739206809,0.5,341.68298891327225
calm,E2_latency_3,risk-parity,9,0,0.08814230014780278,16.280527721729563,-0.0011700026436889388,0.5,343.87079030756576
calm,E2_latency_3,risk-parity,10,0,0.09506195757255198,18.87599714706958,-0.001474933513769372,0.4782608695652174,477.1695089296996
calm,E2_latency_3,minimum-variance,1,0,0.0705944844016142,13.589824448441396,-0.004506817591572232,0.5,365.1722680667152
calm,E2_latency_3,minimum-variance,2,0,0.06303590979331952,15.668874467328722,-0.0023186631378029343,0.5,491.2203281859836
calm,E2_latency_3,minimum-variance,3,0,0.04958551656532739,8.479111188773441,-0.0029087193866050853,0.5416666666666666,470.3900198356575
calm,E2_latency_3,minimum-variance,4,0,0.0798509636807585,14.705087332567242,-0.0009687601467698315,0.5,349.29015316119876
calm,E2_latency_3,minimum-variance,5,0,0.07418260642968222,18.368566633698634,-0.0016684108330149439,0.5,402.1310442158459
calm,E2_latency_3,minimum-variance,6,0,0.10748270186680409,18.10846619410535,-0.001136755185997207,0.5,367.1160689528618
calm,E2_latency_3,minimum-variance,7,0,0.07120099974885785,14.043277612509126,-0.0013576410597351263,0.4782608695652174,361.5539321505548
calm,E2_latency_3,minimum-variance,8,0,0.05183713102377463,16.004881840329443,-0.001762127739206809,0.5,341.68298891327225
calm,E2_latency_3,minimum-variance,9,0,0.08814230014780278,16.280527721729563,-0.0011700026436889388,0.5,343.87079030756576
calm,E2_latency_3,minimum-variance,10,0,0.10374689272838844,19.2682595802411,-0.001474933513769372,0.5,487.3095032911759
calm,E2_latency_3,random,1,0,0.043356796307111534,9.093080827521726,-0.0009733777941788313,0.4090909090909091,363.49482283075497
calm,E2_latency_3,random,2,0,0.0700850904017043,16.07155655924305,-0.0015269528468251359,0.6190476190476191,492.50314076050864
calm,E2_latency_3,random,3,0,0.046095745657534604,7.914189436907194,-0.0029087193866050853,0.5454545454545454,512.4213192596113
calm,E2_latency_3,random,4,0,0.08996938671309063,14.312883226895842,-0.002706143969309349,0.65,311.14373917373564
calm,E2_latency_3,random,5,0,0.05619086131638862,14.210857930199685,-0.0016684108330149439,0.45454545454545453,520.8417620260988
calm,E2_latency_3,random,6,0,0.0981028502823813,14.772412708536732,-0.001136755185997207,0.6086956521739131,503.924473853222
calm,E2_latency_3,random,7,0,0.04563855570599995,10.353274714511734,-0.0010669402744826195,0.5263157894736842,508.8484784881557
calm,E2_latency_3,random,8,0,0.03074807387449363,12.089653285369119,-0.0012141067524644722,0.5416666666666666,400.183821653697
calm,E2_latency_3,random,9,0,0.05264605544975254,9.427373174638184,-0.002075317056885684,0.375,407.56268601185354
calm,E2_latency_3,random,10,0,0.08826259377278656,18.218996229536,-0.001474933513769372,0.5454545454545454,461.07879110133894
calm,E2_latency_3,poe:gpt-5.5,1,0,0.05054380711864481,8.711799184123835,-0.004350314877730299,0.391304347826087,615.140774693012
calm,E2_latency_3,poe:gpt-5.5,2,0,0.06451659325153791,14.793124816224047,-0.0023186631378029343,0.43478260869565216,435.51492503577725
calm,E2_latency_3,poe:gpt-5.5,3,0,0.027807421535466004,5.363338655109958,-0.003712996356818654,0.5,633.2456864974259
calm,E2_latency_3,poe:gpt-5.5,4,0,0.0649319880679613,11.73448451405836,-0.0009687601467698315,0.5,455.4488422482003
calm,E2_latency_3,poe:gpt-5.5,5,0,0.0700314292154165,13.080127710719989,-0.0010631846945544643,0.47619047619047616,508.6220321925053
calm,E2_latency_3,poe:gpt-5.5,6,0,0.10938409231377122,16.84549391244258,-0.001136755185997207,0.5454545454545454,407.7692762784027
calm,E2_latency_3,poe:gpt-5.5,7,0,0.07856872785420577,14.462716719244098,-0.0006201772294743835,0.55,634.3217514554133
calm,E2_latency_3,poe:gpt-5.5,8,0,0.03670805926733989,12.747097398074262,-0.001762127739206809,0.5454545454545454,398.92402604289435
calm,E2_latency_3,poe:gpt-5.5,9,0,0.09047985782137569,14.949052796453106,-0.0039612776200819155,0.42857142857142855,410.3729443260057
calm,E2_latency_3,poe:gpt-5.5,10,0,0.10101447514562745,19.08340077845196,-0.0010465797139060928,0.5,518.110904862395
calm,E2_participation_1pct,buy-and-hold,1,0,0.09021745576919415,14.963049026695273,-0.002213411528830367,0.9166666666666666,644.756562422916
calm,E2_participation_1pct,buy-and-hold,2,0,0.09089624945977737,16.612843037810443,-0.0012307564478712951,0.8695652173913043,493.30591389501467
calm,E2_participation_1pct,buy-and-hold,3,0,0.0778437857171379,13.615869523845298,-0.0019803826581313855,0.9,479.90188178398364
calm,E2_participation_1pct,buy-and-hold,4,0,0.0945662158108489,20.760691107380506,-0.00171984628026578,0.875,690.1633713546535
calm,E2_participation_1pct,buy-and-hold,5,0,0.09756283820251332,18.757801949229794,-0.0012258952895094488,0.875,566.2336238511687
calm,E2_participation_1pct,buy-and-hold,6,0,0.10144317607292241,16.37692678343385,-0.003298967239055761,0.875,703.8318483814356
calm,E2_participation_1pct,buy-and-hold,7,0,0.06158020619441107,13.83757910464821,-0.007774000273097381,0.8333333333333334,506.0411797153175
calm,E2_participation_1pct,buy-and-hold,8,0,0.07175220733825305,15.356581807031192,-0.0015674496539717087,0.8333333333333334,472.8726792821443
calm,E2_participation_1pct,buy-and-hold,9,0,0.09853275118308424,17.9548959588985,-0.0014355003114725484,0.8695652173913043,645.0294004683731
calm,E2_participation_1pct,buy-and-hold,10,0,0.10087096035446108,18.63695426396896,-0.00444319460547693,0.9047619047619048,601.1450007108823
calm,E2_participation_1pct,signal-weighted,1,0,0.010887712640142322,5.240011172724808,-0.004927223147941473,0.7692307692307693,314.1204235009878
calm,E2_participation_1pct,signal-weighted,2,0,0.0063338365518215145,5.4781491166969705,-0.0002474857416309151,0.8,195.12319270372166
calm,E2_participation_1pct,signal-weighted,3,0,0.01834406700522062,4.489330379850359,-0.0057302819737387045,0.75,453.71318531327745
calm,E2_participation_1pct,signal-weighted,4,0,0.01239663150108039,11.892588072430106,-0.000789622268276835,0.75,391.7876599410322
calm,E2_participation_1pct,signal-weighted,5,0,0.008804884148415626,8.59982292805233,-0.00024820823267479586,0.8,177.13126951100062
calm,E2_participation_1pct,signal-weighted,6,0,0.009592548671565782,5.314098676233228,-0.005117740040752716,0.75,457.382186064501
calm,E2_participation_1pct,signal-weighted,7,0,0.007514761490911459,7.267600344998659,-0.00024028534316400396,0.8,155.99914234022552
calm,E2_participation_1pct,signal-weighted,8,0,0.011636823332826562,8.450304387604023,-0.0008055715574222244,0.7692307692307693,224.98011739293383
calm,E2_participation_1pct,signal-weighted,9,0,0.004800863672701272,2.756645232772313,-0.006495513005644771,0.7692307692307693,318.81237752352155
calm,E2_participation_1pct,signal-weighted,10,0,0.012219309429148062,4.531914514406557,-0.007287896670595262,0.7692307692307693,441.32905729416365
calm,E2_participation_1pct,naive-momentum,1,0,0.07683460583915291,13.014519952643932,-0.006367185810631115,0.8636363636363636,533.5819867495065
calm,E2_participation_1pct,naive-momentum,2,0,0.0863944791229112,15.060764531954167,-0.0012573871025477468,0.8636363636363636,679.0022867833292
calm,E2_participation_1pct,naive-momentum,3,0,0.06907229285927641,12.891842365776025,-0.001731237673967878,0.8636363636363636,763.3914390814866
calm,E2_participation_1pct,naive-momentum,4,0,0.052139037057084,12.683608390631658,-0.002707553742869462,0.8571428571428571,675.2433898875788
calm,E2_participation_1pct,naive-momentum,5,0,0.08103511628698756,20.254331127913314,-0.0006962333397607656,0.9,731.1678427711552
calm,E2_participation_1pct,naive-momentum,6,0,0.10513711367732403,18.737719682968123,-0.0023872830147585455,0.8181818181818182,494.9785572493964
calm,E2_participation_1pct,naive-momentum,7,0,0.04323577335617701,19.12046115596291,-0.0004508879667421972,0.7777777777777778,577.4774554357369
calm,E2_participation_1pct,naive-momentum,8,0,0.04553437276424699,13.539992031275562,-0.0008055715574222244,0.9,641.4230170720704
calm,E2_participation_1pct,naive-momentum,9,0,0.0839200533153428,13.716631713907821,-0.0067789253432015695,0.9047619047619048,704.7075734641429
calm,E2_participation_1pct,naive-momentum,10,0,0.08908822429402208,13.460886128214787,-0.007625538154079403,0.8636363636363636,823.8448629768521
calm,E2_participation_1pct,mean-reversion,1,0,0.0,0.0,0.0,0.0,0.0
calm,E2_participation_1pct,mean-reversion,2,0,0.0,0.0,0.0,0.0,0.0
calm,E2_participation_1pct,mean-reversion,3,0,0.0,0.0,0.0,0.0,0.0
calm,E2_participation_1pct,mean-reversion,4,0,0.00798896089494816,5.983456640901446,-0.000817982039075571,0.6666666666666666,177.49876983594362
calm,E2_participation_1pct,mean-reversion,5,0,0.008615319137745603,8.158782166850726,-0.0005427854267545662,0.8,249.07708645371827
calm,E2_participation_1pct,mean-reversion,6,0,0.0,0.0,0.0,0.0,0.0
calm,E2_participation_1pct,mean-reversion,7,0,0.017450291361641224,5.5100171524128685,-0.003005135250363722,0.8333333333333334,327.628872676475
calm,E2_participation_1pct,mean-reversion,8,0,0.001618612815375453,1.6979057451897688,-0.0018554533815386964,0.8,181.40034861127265
calm,E2_participation_1pct,mean-reversion,9,0,0.005051688454822401,5.7869682778812,-0.0008175975643821554,0.6666666666666666,151.10145611397138
calm,E2_participation_1pct,mean-reversion,10,0,0.0,0.0,0.0,0.0,0.0
calm,E2_participation_1pct,risk-parity,1,0,0.08306238258388698,15.90877522769967,-0.002905871518184111,0.9166666666666666,488.37180623105496
calm,E2_participation_1pct,risk-parity,2,0,0.10230394749562399,16.597218264794066,-0.0012307564478712951,0.875,630.9109282924645
calm,E2_participation_1pct,risk-parity,3,0,0.06402166794261999,10.45301948470485,-0.0032123870193786486,0.875,704.6140841132179
calm,E2_participation_1pct,risk-parity,4,0,0.07686725810032691,14.28820345650534,-0.002747350512122937,0.875,651.9236619292451
calm,E2_participation_1pct,risk-parity,5,0,0.083076095383664,20.149103863814474,-0.0012258952895094488,0.875,523.5325668991711
calm,E2_participation_1pct,risk-parity,6,0,0.0972932498855772,15.778980361802098,-0.006020405440041898,0.875,673.3083685153847
calm,E2_participation_1pct,risk-parity,7,0,0.05833814442413332,14.00106618876296,-0.00743793802575643,0.8333333333333334,675.653728608963
